Date,Rate,BOP,GDP,GGDEBT,PPP,TERMTRADE,INTRATE,INFRATE,PPI
2001-06-19,0.8535,,,,0.827453,,,,
2001-06-20,0.8547,,,,0.827453,,,,
2001-06-21,0.8548,,,,0.827453,,,,
2001-06-22,0.8571,,,,0.827453,,,,
2001-06-25,0.8591,,,,0.827453,,,,
2001-06-26,0.8631,,,,0.827453,,,,
2001-06-27,0.8593,,,,0.827453,,,,
2001-06-28,0.8439,,,,0.827453,,,,
2001-06-29,0.8493,,,,0.827453,,,,
2001-07-02,0.8471,,,,0.827453,,,,
2001-07-03,0.8477,,,,0.827453,,,,
2001-07-05,0.8369,,,,0.827453,,,,
2001-07-06,0.8469,,,,0.827453,,,,
2001-07-09,0.8512,,,,0.827453,,,,
2001-07-10,0.855,,,,0.827453,,,,
2001-07-11,0.8598,,,,0.827453,,,,
2001-07-12,0.8536,,,,0.827453,,,,
2001-07-13,0.8547,,,,0.827453,,,,
2001-07-16,0.8529,,,,0.827453,,,,
2001-07-17,0.8588,,,,0.827453,,,,
2001-07-18,0.8731,,,,0.827453,,,,
2001-07-19,0.8704,,,,0.827453,,,,
2001-07-20,0.8714,,,,0.827453,,,,
2001-07-23,0.8685,,,,0.827453,,,,
2001-07-24,0.8746,,,,0.827453,,,,
2001-07-25,0.8803,,,,0.827453,,,,
2001-07-26,0.878,,,,0.827453,,,,
2001-07-27,0.8777,,,,0.827453,,,,
2001-07-30,0.8742,,,,0.827453,,,,
2001-07-31,0.8756,,,,0.827453,,,,
2001-08-01,0.881,,,,0.827453,,,,
2001-08-02,0.8834,,,,0.827453,,,,
2001-08-03,0.8839,,,,0.827453,,,,
2001-08-06,0.8816,,,,0.827453,,,,
2001-08-07,0.8774,,,,0.827453,,,,
2001-08-08,0.8802,,,,0.827453,,,,
2001-08-09,0.8921,,,,0.827453,,,,
2001-08-10,0.893,,,,0.827453,,,,
2001-08-13,0.8959,,,,0.827453,,,,
2001-08-14,0.9029,,,,0.827453,,,,
2001-08-15,0.9148,,,,0.827453,,,,
2001-08-16,0.9119,,,,0.827453,,,,
2001-08-17,0.918,,,,0.827453,,,,
2001-08-20,0.9143,,,,0.827453,,,,
2001-08-21,0.9176,,,,0.827453,,,,
2001-08-22,0.9148,,,,0.827453,,,,
2001-08-23,0.9151,,,,0.827453,,,,
2001-08-24,0.9137,,,,0.827453,,,,
2001-08-27,0.9112,,,,0.827453,,,,
2001-08-28,0.9122,,,,0.827453,,,,
2001-08-29,0.909,,,,0.827453,,,,
2001-08-30,0.9161,,,,0.827453,,,,
2001-08-31,0.9125,,,,0.827453,,,,
2001-09-04,0.888,,,,0.827453,,,,
2001-09-05,0.885,,,,0.827453,,,,
2001-09-06,0.8964,,,,0.827453,,,,
2001-09-07,0.9071,,,,0.827453,,,,
2001-09-10,0.8977,,,,0.827453,,,,
2001-09-11,0.9146,,,,0.827453,,,,
2001-09-12,0.9069,,,,0.827453,,,,
2001-09-13,0.9113,,,,0.827453,,,,
2001-09-14,0.921,,,,0.827453,,,,
2001-09-17,0.9235,,,,0.827453,,,,
2001-09-18,0.9273,,,,0.827453,,,,
2001-09-19,0.9275,,,,0.827453,,,,
2001-09-20,0.9273,,,,0.827453,,,,
2001-09-21,0.9147,,,,0.827453,,,,
2001-09-24,0.9167,,,,0.827453,,,,
2001-09-25,0.9223,,,,0.827453,,,,
2001-09-26,0.923,,,,0.827453,,,,
2001-09-27,0.9178,,,,0.827453,,,,
2001-09-28,0.9112,,,,0.827453,,,,
2001-10-01,0.9171,,,,0.827453,,,,
2001-10-02,0.9188,,,,0.827453,,,,
2001-10-03,0.9143,,,,0.827453,,,,
2001-10-04,0.9181,,,,0.827453,,,,
2001-10-05,0.9181,,,,0.827453,,,,
2001-10-08,0.921,,,,0.827453,,,,
2001-10-09,0.9125,,,,0.827453,,,,
2001-10-10,0.9102,,,,0.827453,,,,
2001-10-11,0.9021,,,,0.827453,,,,
2001-10-12,0.911,,,,0.827453,,,,
2001-10-15,0.9086,,,,0.827453,,,,
2001-10-16,0.9082,,,,0.827453,,,,
2001-10-17,0.9035,,,,0.827453,,,,
2001-10-18,0.9039,,,,0.827453,,,,
2001-10-19,0.8987,,,,0.827453,,,,
2001-10-22,0.8919,,,,0.827453,,,,
2001-10-23,0.8903,,,,0.827453,,,,
2001-10-24,0.8936,,,,0.827453,,,,
2001-10-25,0.8923,,,,0.827453,,,,
2001-10-26,0.893,,,,0.827453,,,,
2001-10-29,0.9045,,,,0.827453,,,,
2001-10-30,0.9045,,,,0.827453,,,,
2001-10-31,0.8996,,,,0.827453,,,,
2001-11-01,0.9017,,,,0.827453,,,,
2001-11-02,0.9029,,,,0.827453,,,,
2001-11-05,0.8978,,,,0.827453,,,,
2001-11-06,0.8943,,,,0.827453,,,,
2001-11-07,0.8983,,,,0.827453,,,,
2001-11-08,0.8923,,,,0.827453,,,,
2001-11-09,0.8941,,,,0.827453,,,,
2001-11-12,0.8939,,,,0.827453,,,,
2001-11-13,0.8802,,,,0.827453,,,,
2001-11-14,0.8824,,,,0.827453,,,,
2001-11-15,0.8817,,,,0.827453,,,,
2001-11-16,0.8842,,,,0.827453,,,,
2001-11-19,0.8784,,,,0.827453,,,,
2001-11-20,0.8833,,,,0.827453,,,,
2001-11-21,0.8783,,,,0.827453,,,,
2001-11-23,0.8775,,,,0.827453,,,,
2001-11-26,0.88,,,,0.827453,,,,
2001-11-27,0.8831,,,,0.827453,,,,
2001-11-28,0.8877,,,,0.827453,,,,
2001-11-29,0.8872,,,,0.827453,,,,
2001-11-30,0.8964,,,,0.827453,,,,
2001-12-03,0.8913,,,,0.827453,,,,
2001-12-04,0.8901,,,,0.827453,,,,
2001-12-05,0.8883,,,,0.827453,,,,
2001-12-06,0.8948,,,,0.827453,,,,
2001-12-07,0.8897,,,,0.827453,,,,
2001-12-10,0.8906,,,,0.827453,,,,
2001-12-11,0.8927,,,,0.827453,,,,
2001-12-12,0.8983,,,,0.827453,,,,
2001-12-13,0.893,,,,0.827453,,,,
2001-12-14,0.9031,,,,0.827453,,,,
2001-12-17,0.9019,,,,0.827453,,,,
2001-12-18,0.9033,,,,0.827453,,,,
2001-12-19,0.9007,,,,0.827453,,,,
2001-12-20,0.8997,,,,0.827453,,,,
2001-12-21,0.8886,,,,0.827453,,,,
2001-12-24,0.8772,,,,0.827453,,,,
2001-12-26,0.8802,,,,0.827453,,,,
2001-12-27,0.8829,,,,0.827453,,,,
2001-12-28,0.8851,,,,0.827453,,,,
2001-12-31,0.8898,,,,0.827453,,,,
2002-01-02,0.9033,,,,0.819625,,,,
2002-01-03,0.8981,,,,0.819625,,,,
2002-01-04,0.8943,,,,0.819625,,,,
2002-01-07,0.8934,,,,0.819625,,,,
2002-01-08,0.893,,,,0.819625,,,,
2002-01-09,0.891,,,,0.819625,,,,
2002-01-10,0.8911,,,,0.819625,,,,
2002-01-11,0.8922,,,,0.819625,,,,
2002-01-14,0.8944,,,,0.819625,,,,
2002-01-15,0.8823,,,,0.819625,,,,
2002-01-16,0.8821,,,,0.819625,,,,
2002-01-17,0.8811,,,,0.819625,,,,
2002-01-18,0.8842,,,,0.819625,,,,
2002-01-22,0.8861,,,,0.819625,,,,
2002-01-23,0.8782,,,,0.819625,,,,
2002-01-24,0.8777,,,,0.819625,,,,
2002-01-25,0.8659,,,,0.819625,,,,
2002-01-28,0.8619,,,,0.819625,,,,
2002-01-29,0.8654,,,,0.819625,,,,
2002-01-30,0.8611,,,,0.819625,,,,
2002-01-31,0.8582,,,,0.819625,,,,
2002-02-01,0.8617,,,,0.819625,,,,
2002-02-04,0.8702,,,,0.819625,,,,
2002-02-05,0.8666,,,,0.819625,,,,
2002-02-06,0.8676,,,,0.819625,,,,
2002-02-07,0.8703,,,,0.819625,,,,
2002-02-08,0.8728,,,,0.819625,,,,
2002-02-11,0.8765,,,,0.819625,,,,
2002-02-12,0.877,,,,0.819625,,,,
2002-02-13,0.8712,,,,0.819625,,,,
2002-02-14,0.8737,,,,0.819625,,,,
2002-02-15,0.8734,,,,0.819625,,,,
2002-02-19,0.8766,,,,0.819625,,,,
2002-02-20,0.8691,,,,0.819625,,,,
2002-02-21,0.8698,,,,0.819625,,,,
2002-02-22,0.8756,,,,0.819625,,,,
2002-02-25,0.8689,,,,0.819625,,,,
2002-02-26,0.8638,,,,0.819625,,,,
2002-02-27,0.8654,,,,0.819625,,,,
2002-02-28,0.8688,,,,0.819625,,,,
2002-03-01,0.8652,,,,0.819625,,,,
2002-03-04,0.8694,,,,0.819625,,,,
2002-03-05,0.8716,,,,0.819625,,,,
2002-03-06,0.8764,,,,0.819625,,,,
2002-03-07,0.8814,,,,0.819625,,,,
2002-03-08,0.8739,,,,0.819625,,,,
2002-03-11,0.875,,,,0.819625,,,,
2002-03-12,0.876,,,,0.819625,,,,
2002-03-13,0.8756,,,,0.819625,,,,
2002-03-14,0.8824,,,,0.819625,,,,
2002-03-15,0.8824,,,,0.819625,,,,
2002-03-18,0.8825,,,,0.819625,,,,
2002-03-19,0.8823,,,,0.819625,,,,
2002-03-20,0.8854,,,,0.819625,,,,
2002-03-21,0.8821,,,,0.819625,,,,
2002-03-22,0.8772,,,,0.819625,,,,
2002-03-25,0.8769,,,,0.819625,,,,
2002-03-26,0.8769,,,,0.819625,,,,
2002-03-27,0.8724,,,,0.819625,,,,
2002-03-28,0.8704,,,,0.819625,,,,
2002-04-01,0.8804,,,,0.819625,,,,
2002-04-02,0.879,,,,0.819625,,,,
2002-04-03,0.8808,,,,0.819625,,,,
2002-04-04,0.8781,,,,0.819625,,,,
2002-04-05,0.878,,,,0.819625,,,,
2002-04-08,0.8748,,,,0.819625,,,,
2002-04-09,0.8804,,,,0.819625,,,,
2002-04-10,0.8799,,,,0.819625,,,,
2002-04-11,0.8826,,,,0.819625,,,,
2002-04-12,0.8791,,,,0.819625,,,,
2002-04-15,0.8792,,,,0.819625,,,,
2002-04-16,0.8828,,,,0.819625,,,,
2002-04-17,0.8904,,,,0.819625,,,,
2002-04-18,0.891,,,,0.819625,,,,
2002-04-19,0.8918,,,,0.819625,,,,
2002-04-22,0.8892,,,,0.819625,,,,
2002-04-23,0.8885,,,,0.819625,,,,
2002-04-24,0.8928,,,,0.819625,,,,
2002-04-25,0.8975,,,,0.819625,,,,
2002-04-26,0.9019,,,,0.819625,,,,
2002-04-29,0.9034,,,,0.819625,,,,
2002-04-30,0.8999,,,,0.819625,,,,
2002-05-01,0.9056,,,,0.819625,,,,
2002-05-02,0.9031,,,,0.819625,,,,
2002-05-03,0.9171,,,,0.819625,,,,
2002-05-06,0.9178,,,,0.819625,,,,
2002-05-07,0.9152,,,,0.819625,,,,
2002-05-08,0.9038,,,,0.819625,,,,
2002-05-09,0.9092,,,,0.819625,,,,
2002-05-10,0.9138,,,,0.819625,,,,
2002-05-13,0.9111,,,,0.819625,,,,
2002-05-14,0.9024,,,,0.819625,,,,
2002-05-15,0.9124,,,,0.819625,,,,
2002-05-16,0.9116,,,,0.819625,,,,
2002-05-17,0.9204,,,,0.819625,,,,
2002-05-20,0.9207,,,,0.819625,,,,
2002-05-21,0.9196,,,,0.819625,,,,
2002-05-22,0.9255,,,,0.819625,,,,
2002-05-23,0.9211,,,,0.819625,,,,
2002-05-24,0.9208,,,,0.819625,,,,
2002-05-28,0.9283,,,,0.819625,,,,
2002-05-29,0.9354,,,,0.819625,,,,
2002-05-30,0.937,,,,0.819625,,,,
2002-05-31,0.9338,,,,0.819625,,,,
2002-06-03,0.9404,,,,0.819625,,,,
2002-06-04,0.9392,,,,0.819625,,,,
2002-06-05,0.939,,,,0.819625,,,,
2002-06-06,0.9475,,,,0.819625,,,,
2002-06-07,0.9433,,,,0.819625,,,,
2002-06-10,0.9442,,,,0.819625,,,,
2002-06-11,0.948,,,,0.819625,,,,
2002-06-12,0.9435,,,,0.819625,,,,
2002-06-13,0.9431,,,,0.819625,,,,
2002-06-14,0.9455,,,,0.819625,,,,
2002-06-17,0.944,,,,0.819625,,,,
2002-06-18,0.9515,,,,0.819625,,,,
2002-06-19,0.957,,,,0.819625,,,,
2002-06-20,0.9649,,,,0.819625,,,,
2002-06-21,0.9713,,,,0.819625,,,,
2002-06-24,0.9702,,,,0.819625,,,,
2002-06-25,0.9792,,,,0.819625,,,,
2002-06-26,0.9799,,,,0.819625,,,,
2002-06-27,0.9886,,,,0.819625,,,,
2002-06-28,0.9916,,,,0.819625,,,,
2002-07-01,0.9913,,,,0.819625,,,,
2002-07-02,0.9859,,,,0.819625,,,,
2002-07-03,0.9801,,,,0.819625,,,,
2002-07-05,0.9728,,,,0.819625,,,,
2002-07-08,0.9895,,,,0.819625,,,,
2002-07-09,0.9933,,,,0.819625,,,,
2002-07-10,0.9888,,,,0.819625,,,,
2002-07-11,0.9893,,,,0.819625,,,,
2002-07-12,0.9912,,,,0.819625,,,,
2002-07-15,1.0036,,,,0.819625,,,,
2002-07-16,1.012,,,,0.819625,,,,
2002-07-17,1.007,,,,0.819625,,,,
2002-07-18,1.0112,,,,0.819625,,,,
2002-07-19,1.0117,,,,0.819625,,,,
2002-07-22,1.0082,,,,0.819625,,,,
2002-07-23,0.9885,,,,0.819625,,,,
2002-07-24,0.9951,,,,0.819625,,,,
2002-07-25,1.0044,,,,0.819625,,,,
2002-07-26,0.9869,,,,0.819625,,,,
2002-07-29,0.9806,,,,0.819625,,,,
2002-07-30,0.9832,,,,0.819625,,,,
2002-07-31,0.9771,,,,0.819625,,,,
2002-08-01,0.9844,,,,0.819625,,,,
2002-08-02,0.9864,,,,0.819625,,,,
2002-08-05,0.9799,,,,0.819625,,,,
2002-08-06,0.9662,,,,0.819625,,,,
2002-08-07,0.9749,,,,0.819625,,,,
2002-08-08,0.967,,,,0.819625,,,,
2002-08-09,0.9701,,,,0.819625,,,,
2002-08-12,0.9787,,,,0.819625,,,,
2002-08-13,0.984,,,,0.819625,,,,
2002-08-14,0.9797,,,,0.819625,,,,
2002-08-15,0.982,,,,0.819625,,,,
2002-08-16,0.9847,,,,0.819625,,,,
2002-08-19,0.9762,,,,0.819625,,,,
2002-08-20,0.9788,,,,0.819625,,,,
2002-08-21,0.9804,,,,0.819625,,,,
2002-08-22,0.9688,,,,0.819625,,,,
2002-08-23,0.973,,,,0.819625,,,,
2002-08-26,0.9715,,,,0.819625,,,,
2002-08-27,0.9829,,,,0.819625,,,,
2002-08-28,0.9791,,,,0.819625,,,,
2002-08-29,0.9847,,,,0.819625,,,,
2002-08-30,0.9821,,,,0.819625,,,,
2002-09-03,0.9969,,,,0.819625,,,,
2002-09-04,0.9929,,,,0.819625,,,,
2002-09-05,0.9916,,,,0.819625,,,,
2002-09-06,0.9816,,,,0.819625,,,,
2002-09-09,0.9793,,,,0.819625,,,,
2002-09-10,0.9752,,,,0.819625,,,,
2002-09-11,0.976,,,,0.819625,,,,
2002-09-12,0.9818,,,,0.819625,,,,
2002-09-13,0.9716,,,,0.819625,,,,
2002-09-16,0.9691,,,,0.819625,,,,
2002-09-17,0.9743,,,,0.819625,,,,
2002-09-18,0.9777,,,,0.819625,,,,
2002-09-19,0.9862,,,,0.819625,,,,
2002-09-20,0.9819,,,,0.819625,,,,
2002-09-23,0.9781,,,,0.819625,,,,
2002-09-24,0.9811,,,,0.819625,,,,
2002-09-25,0.9762,,,,0.819625,,,,
2002-09-26,0.976,,,,0.819625,,,,
2002-09-27,0.9802,,,,0.819625,,,,
2002-09-30,0.9874,,,,0.819625,,,,
2002-10-01,0.9825,,,,0.819625,,,,
2002-10-02,0.9865,,,,0.819625,,,,
2002-10-03,0.9876,,,,0.819625,,,,
2002-10-04,0.979,,,,0.819625,,,,
2002-10-07,0.9832,,,,0.819625,,,,
2002-10-08,0.9786,,,,0.819625,,,,
2002-10-09,0.9893,,,,0.819625,,,,
2002-10-10,0.9862,,,,0.819625,,,,
2002-10-11,0.9872,,,,0.819625,,,,
2002-10-14,0.9869,,,,0.819625,,,,
2002-10-15,0.9815,,,,0.819625,,,,
2002-10-16,0.9816,,,,0.819625,,,,
2002-10-17,0.9705,,,,0.819625,,,,
2002-10-18,0.9717,,,,0.819625,,,,
2002-10-21,0.9731,,,,0.819625,,,,
2002-10-22,0.9775,,,,0.819625,,,,
2002-10-23,0.9763,,,,0.819625,,,,
2002-10-24,0.9779,,,,0.819625,,,,
2002-10-25,0.9758,,,,0.819625,,,,
2002-10-28,0.9845,,,,0.819625,,,,
2002-10-29,0.983,,,,0.819625,,,,
2002-10-30,0.9837,,,,0.819625,,,,
2002-10-31,0.99,,,,0.819625,,,,
2002-11-01,0.9961,,,,0.819625,,,,
2002-11-04,0.9979,,,,0.819625,,,,
2002-11-05,0.9998,,,,0.819625,,,,
2002-11-06,1.0032,,,,0.819625,,,,
2002-11-07,1.009,,,,0.819625,,,,
2002-11-08,1.0137,,,,0.819625,,,,
2002-11-11,1.0107,,,,0.819625,,,,
2002-11-12,1.0126,,,,0.819625,,,,
2002-11-13,1.0081,,,,0.819625,,,,
2002-11-14,1.0041,,,,0.819625,,,,
2002-11-15,1.0095,,,,0.819625,,,,
2002-11-18,1.0088,,,,0.819625,,,,
2002-11-19,1.0037,,,,0.819625,,,,
2002-11-20,1.0017,,,,0.819625,,,,
2002-11-21,1.0018,,,,0.819625,,,,
2002-11-22,0.9963,,,,0.819625,,,,
2002-11-25,0.992,,,,0.819625,,,,
2002-11-26,0.9931,,,,0.819625,,,,
2002-11-27,0.9903,,,,0.819625,,,,
2002-11-29,0.9949,,,,0.819625,,,,
2002-12-02,0.9971,,,,0.819625,,,,
2002-12-03,0.9964,,,,0.819625,,,,
2002-12-04,1.0008,,,,0.819625,,,,
2002-12-05,1.0004,,,,0.819625,,,,
2002-12-06,1.0095,,,,0.819625,,,,
2002-12-09,1.0102,,,,0.819625,,,,
2002-12-10,1.0077,,,,0.819625,,,,
2002-12-11,1.0084,,,,0.819625,,,,
2002-12-12,1.0184,,,,0.819625,,,,
2002-12-13,1.0235,,,,0.819625,,,,
2002-12-16,1.0225,,,,0.819625,,,,
2002-12-17,1.028,,,,0.819625,,,,
2002-12-18,1.027,,,,0.819625,,,,
2002-12-19,1.0272,,,,0.819625,,,,
2002-12-20,1.0268,,,,0.819625,,,,
2002-12-23,1.0262,,,,0.819625,,,,
2002-12-24,1.03,,,,0.819625,,,,
2002-12-26,1.0375,,,,0.819625,,,,
2002-12-27,1.044,,,,0.819625,,,,
2002-12-30,1.049,,,,0.819625,,,,
2002-12-31,1.0487,,,,0.819625,,,,
2003-01-02,1.0353,,,,0.821809,,,,
2003-01-03,1.0422,,,,0.821809,,,,
2003-01-06,1.046,,,,0.821809,,,,
2003-01-07,1.041,,,,0.821809,,,,
2003-01-08,1.0494,,,,0.821809,,,,
2003-01-09,1.0487,,,,0.821809,,,,
2003-01-10,1.058,,,,0.821809,,,,
2003-01-13,1.0538,,,,0.821809,,,,
2003-01-14,1.0552,,,,0.821809,,,,
2003-01-15,1.0562,,,,0.821809,,,,
2003-01-16,1.0616,,,,0.821809,,,,
2003-01-17,1.0668,,,,0.821809,,,,
2003-01-21,1.0727,,,,0.821809,,,,
2003-01-22,1.0727,,,,0.821809,,,,
2003-01-23,1.0739,,,,0.821809,,,,
2003-01-24,1.0831,,,,0.821809,,,,
2003-01-27,1.0849,,,,0.821809,,,,
2003-01-28,1.0823,,,,0.821809,,,,
2003-01-29,1.0841,,,,0.821809,,,,
2003-01-30,1.0818,,,,0.821809,,,,
2003-01-31,1.0766,,,,0.821809,,,,
2003-02-03,1.0782,,,,0.821809,,,,
2003-02-04,1.0889,,,,0.821809,,,,
2003-02-05,1.0778,,,,0.821809,,,,
2003-02-06,1.0825,,,,0.821809,,,,
2003-02-07,1.0818,,,,0.821809,,,,
2003-02-10,1.0726,,,,0.821809,,,,
2003-02-11,1.0735,,,,0.821809,,,,
2003-02-12,1.0708,,,,0.821809,,,,
2003-02-13,1.0828,,,,0.821809,,,,
2003-02-14,1.0789,,,,0.821809,,,,
2003-02-18,1.0687,,,,0.821809,,,,
2003-02-19,1.0744,,,,0.821809,,,,
2003-02-20,1.0823,,,,0.821809,,,,
2003-02-21,1.0772,,,,0.821809,,,,
2003-02-24,1.0798,,,,0.821809,,,,
2003-02-25,1.0763,,,,0.821809,,,,
2003-02-26,1.0783,,,,0.821809,,,,
2003-02-27,1.0738,,,,0.821809,,,,
2003-02-28,1.0804,,,,0.821809,,,,
2003-03-03,1.0893,,,,0.821809,,,,
2003-03-04,1.0886,,,,0.821809,,,,
2003-03-05,1.0962,,,,0.821809,,,,
2003-03-06,1.0971,,,,0.821809,,,,
2003-03-07,1.1009,,,,0.821809,,,,
2003-03-10,1.1057,,,,0.821809,,,,
2003-03-11,1.1037,,,,0.821809,,,,
2003-03-12,1.0991,,,,0.821809,,,,
2003-03-13,1.0769,,,,0.821809,,,,
2003-03-14,1.0747,,,,0.821809,,,,
2003-03-17,1.0621,,,,0.821809,,,,
2003-03-18,1.0634,,,,0.821809,,,,
2003-03-19,1.0562,,,,0.821809,,,,
2003-03-20,1.0609,,,,0.821809,,,,
2003-03-21,1.0522,,,,0.821809,,,,
2003-03-24,1.0638,,,,0.821809,,,,
2003-03-25,1.0655,,,,0.821809,,,,
2003-03-26,1.0692,,,,0.821809,,,,
2003-03-27,1.0694,,,,0.821809,,,,
2003-03-28,1.0777,,,,0.821809,,,,
2003-03-31,1.0915,,,,0.821809,,,,
2003-04-01,1.0913,,,,0.821809,,,,
2003-04-02,1.0768,,,,0.821809,,,,
2003-04-03,1.0759,,,,0.821809,,,,
2003-04-04,1.0735,,,,0.821809,,,,
2003-04-07,1.0693,,,,0.821809,,,,
2003-04-08,1.0706,,,,0.821809,,,,
2003-04-09,1.0769,,,,0.821809,,,,
2003-04-10,1.0786,,,,0.821809,,,,
2003-04-11,1.0754,,,,0.821809,,,,
2003-04-14,1.0771,,,,0.821809,,,,
2003-04-15,1.0796,,,,0.821809,,,,
2003-04-16,1.0912,,,,0.821809,,,,
2003-04-17,1.0875,,,,0.821809,,,,
2003-04-21,1.0867,,,,0.821809,,,,
2003-04-22,1.0967,,,,0.821809,,,,
2003-04-23,1.097,,,,0.821809,,,,
2003-04-24,1.1028,,,,0.821809,,,,
2003-04-25,1.1035,,,,0.821809,,,,
2003-04-28,1.0984,,,,0.821809,,,,
2003-04-29,1.1075,,,,0.821809,,,,
2003-04-30,1.1171,,,,0.821809,,,,
2003-05-01,1.1235,,,,0.821809,,,,
2003-05-02,1.1227,,,,0.821809,,,,
2003-05-05,1.1288,,,,0.821809,,,,
2003-05-06,1.1424,,,,0.821809,,,,
2003-05-07,1.1354,,,,0.821809,,,,
2003-05-08,1.1493,,,,0.821809,,,,
2003-05-09,1.1487,,,,0.821809,,,,
2003-05-12,1.1557,,,,0.821809,,,,
2003-05-13,1.1528,,,,0.821809,,,,
2003-05-14,1.1491,,,,0.821809,,,,
2003-05-15,1.1381,,,,0.821809,,,,
2003-05-16,1.1582,,,,0.821809,,,,
2003-05-19,1.1652,,,,0.821809,,,,
2003-05-20,1.1705,,,,0.821809,,,,
2003-05-21,1.1631,,,,0.821809,,,,
2003-05-22,1.1694,,,,0.821809,,,,
2003-05-23,1.1833,,,,0.821809,,,,
2003-05-27,1.1812,,,,0.821809,,,,
2003-05-28,1.1762,,,,0.821809,,,,
2003-05-29,1.1903,,,,0.821809,,,,
2003-05-30,1.1782,,,,0.821809,,,,
2003-06-02,1.1752,,,,0.821809,,,,
2003-06-03,1.173,,,,0.821809,,,,
2003-06-04,1.1637,,,,0.821809,,,,
2003-06-05,1.1832,,,,0.821809,,,,
2003-06-06,1.1693,,,,0.821809,,,,
2003-06-09,1.1708,,,,0.821809,,,,
2003-06-10,1.1669,,,,0.821809,,,,
2003-06-11,1.1752,,,,0.821809,,,,
2003-06-12,1.1767,,,,0.821809,,,,
2003-06-13,1.1853,,,,0.821809,,,,
2003-06-16,1.1823,,,,0.821809,,,,
2003-06-17,1.1779,,,,0.821809,,,,
2003-06-18,1.1688,,,,0.821809,,,,
2003-06-19,1.1717,,,,0.821809,,,,
2003-06-20,1.1603,,,,0.821809,,,,
2003-06-23,1.1554,,,,0.821809,,,,
2003-06-24,1.1503,,,,0.821809,,,,
2003-06-25,1.1531,,,,0.821809,,,,
2003-06-26,1.1416,,,,0.821809,,,,
2003-06-27,1.1422,,,,0.821809,,,,
2003-06-30,1.1504,,,,0.821809,,,,
2003-07-01,1.1559,,,,0.821809,,,,
2003-07-02,1.1536,,,,0.821809,,,,
2003-07-03,1.1491,,,,0.821809,,,,
2003-07-07,1.1311,,,,0.821809,,,,
2003-07-08,1.1313,,,,0.821809,,,,
2003-07-09,1.1345,,,,0.821809,,,,
2003-07-10,1.1374,,,,0.821809,,,,
2003-07-11,1.1294,,,,0.821809,,,,
2003-07-14,1.1269,,,,0.821809,,,,
2003-07-15,1.1169,,,,0.821809,,,,
2003-07-16,1.1211,,,,0.821809,,,,
2003-07-17,1.1201,,,,0.821809,,,,
2003-07-18,1.1266,,,,0.821809,,,,
2003-07-21,1.1343,,,,0.821809,,,,
2003-07-22,1.1325,,,,0.821809,,,,
2003-07-23,1.1484,,,,0.821809,,,,
2003-07-24,1.1471,,,,0.821809,,,,
2003-07-25,1.1507,,,,0.821809,,,,
2003-07-28,1.1488,,,,0.821809,,,,
2003-07-29,1.1437,,,,0.821809,,,,
2003-07-30,1.1347,,,,0.821809,,,,
2003-07-31,1.1229,,,,0.821809,,,,
2003-08-01,1.1271,,,,0.821809,,,,
2003-08-04,1.1359,,,,0.821809,,,,
2003-08-05,1.1385,,,,0.821809,,,,
2003-08-06,1.1329,,,,0.821809,,,,
2003-08-07,1.137,,,,0.821809,,,,
2003-08-08,1.1306,,,,0.821809,,,,
2003-08-11,1.1349,,,,0.821809,,,,
2003-08-12,1.1279,,,,0.821809,,,,
2003-08-13,1.1321,,,,0.821809,,,,
2003-08-14,1.1265,,,,0.821809,,,,
2003-08-15,1.1264,,,,0.821809,,,,
2003-08-18,1.1142,,,,0.821809,,,,
2003-08-19,1.1133,,,,0.821809,,,,
2003-08-20,1.1118,,,,0.821809,,,,
2003-08-21,1.092,,,,0.821809,,,,
2003-08-22,1.0879,,,,0.821809,,,,
2003-08-25,1.087,,,,0.821809,,,,
2003-08-26,1.0853,,,,0.821809,,,,
2003-08-27,1.0878,,,,0.821809,,,,
2003-08-28,1.0878,,,,0.821809,,,,
2003-08-29,1.0979,,,,0.821809,,,,
2003-09-02,1.0807,,,,0.821809,,,,
2003-09-03,1.0845,,,,0.821809,,,,
2003-09-04,1.0943,,,,0.821809,,,,
2003-09-05,1.1102,,,,0.821809,,,,
2003-09-08,1.1062,,,,0.821809,,,,
2003-09-09,1.1224,,,,0.821809,,,,
2003-09-10,1.1209,,,,0.821809,,,,
2003-09-11,1.1205,,,,0.821809,,,,
2003-09-12,1.1286,,,,0.821809,,,,
2003-09-15,1.1279,,,,0.821809,,,,
2003-09-16,1.1172,,,,0.821809,,,,
2003-09-17,1.1283,,,,0.821809,,,,
2003-09-18,1.1253,,,,0.821809,,,,
2003-09-19,1.1372,,,,0.821809,,,,
2003-09-22,1.1455,,,,0.821809,,,,
2003-09-23,1.1437,,,,0.821809,,,,
2003-09-24,1.1493,,,,0.821809,,,,
2003-09-25,1.1484,,,,0.821809,,,,
2003-09-26,1.146,,,,0.821809,,,,
2003-09-29,1.1595,,,,0.821809,,,,
2003-09-30,1.1651,,,,0.821809,,,,
2003-10-01,1.1715,,,,0.821809,,,,
2003-10-02,1.1691,,,,0.821809,,,,
2003-10-03,1.1576,,,,0.821809,,,,
2003-10-06,1.1705,,,,0.821809,,,,
2003-10-07,1.1756,,,,0.821809,,,,
2003-10-08,1.1807,,,,0.821809,,,,
2003-10-09,1.1745,,,,0.821809,,,,
